mode,sigma_start,denoise_steps,sigma_schedule,target_latent_idx,prev_latent_baseline_cos,initial_noise_cos,latent_cos_pred_x0,latent_mse_pred_x0,latent_cos_x_final,latent_mse_x_final,cos_x_final_vs_baseline_diff,cos_pred_x0_vs_baseline_diff,hidden_cos
A1_causal,0.05,35,0.05 0.046428293 0.04307755 0.039936259 0.036993394 0.034238398 0.031661169 0.029252042 0.02700178 0.024901555 0.022942936 0.021117876 0.019418696 0.017838078 0.016369045 0.015004953 0.013739481 0.012566613 0.011480631 0.010476106 0.0095478787 0.0086910589 0.0079010086 0.0071733342 0.0065038765 0.0058887014 0.0053240903 0.0048065312 0.00433271 0.0038995022 0.0035039643 0.0031433262 0.0028149829 0.0025164877 0.0022455443 0.002,1,0.8280352354049683,-0.0018145240610465407,0.05861744284629822,0.47722774744033813,0.05365610495209694,0.47742751240730286,-0.7743791304528713,-0.76941779255867,0.6908631920814514
A1_causal,0.1,1,0.1 0.002,1,0.8280352354049683,0.0037451856769621372,0.09767821431159973,0.47574642300605774,0.092828668653965,0.4758671820163727,-0.7352065667510033,-0.7303570210933685,0.5293833613395691
A1_causal,0.1,3,0.1 0.034031643 0.0095132449 0.002,1,0.8280352354049683,-0.00024513364769518375,0.09322915971279144,0.47541412711143494,0.08811259269714355,0.4756447374820709,-0.7399226427078247,-0.7348060756921768,0.6555058360099792
A1_causal,0.1,5,0.1 0.053439289 0.02684994 0.01251403 0.0053114877 0.002,1,0.8280352354049683,-0.0024264678359031677,0.07702633738517761,0.4761417508125305,0.0725630670785904,0.4763675332069397,-0.7554721683263779,-0.7510088980197906,0.6733475923538208
A1_causal,0.1,10,0.1 0.073616384 0.053439289 0.038200974 0.02684994 0.018521996 0.01251403 0.0082603545 0.0053114877 0.0033152443 0.002,1,0.8280352354049683,-0.0005521016428247094,0.08620290458202362,0.47558391094207764,0.08184676617383957,0.47581082582473755,-0.7461884692311287,-0.7418323308229446,0.7050981521606445
A1_causal,0.1,20,0.1 0.085943847 0.073616384 0.062836682 0.053439289 0.045273219 0.038200974 0.032097629 0.02684994 0.022355512 0.018521996 0.015266332 0.01251403 0.01019849 0.0082603545 0.0066469055 0.0053114877 0.0042129709 0.0033152443 0.0025867421 0.002,1,0.8280352354049683,-0.0006719501106999815,0.08526859432458878,0.47559964656829834,0.08100979775190353,0.475827693939209,-0.7470254376530647,-0.7427666410803795,0.6976594924926758
A1_causal,0.1,35,0.1 0.091745113 0.084081337 0.076972968 0.070386051 0.06428831 0.05864909 0.053439289 0.048631306 0.044198975 0.040117511 0.036363458 0.032914628 0.029750055 0.02684994 0.024195604 0.021769437 0.019554856 0.017536254 0.01569896 0.014029194 0.01251403 0.011141349 0.0098998054 0.008778789 0.007768387 0.00685935 0.006043058 0.0053114877 0.0046571809 0.0040732143 0.00355317 0.0030911073 0.0026815359 0.0023193893 0.002,1,0.8280352354049683,-0.0007873114664107561,0.08015573024749756,0.47587886452674866,0.07610667496919632,0.4761008620262146,-0.7519285604357719,-0.7478795051574707,0.704666793346405
A1_causal,0.2,1,0.2 0.002,1,0.8280352354049683,-0.0004228996695019305,0.1549023687839508,0.4733394384384155,0.14882919192314148,0.47345611453056335,-0.6792060434818268,-0.6731328666210175,0.559782087802887
A1_causal,0.2,3,0.2 0.0586824 0.013257717 0.002,1,0.8280352354049683,0.001558177755214274,0.14621780812740326,0.47217217087745667,0.14075635373592377,0.47242096066474915,-0.6872788816690445,-0.681817427277565,0.6403094530105591
A1_causal,0.2,5,0.2 0.098362193 0.044649739 0.018328508 0.0066066377 0.002,1,0.8280352354049683,-0.0018549016676843166,0.11574138700962067,0.4735889136791229,0.11134688556194305,0.47382983565330505,-0.7166883498430252,-0.7122938483953476,0.6873605251312256
A1_causal,0.2,10,0.2 0.14152499 0.098362193 0.067012946 0.044649739 0.029014642 0.018328508 0.011210405 0.0066066377 0.0037287665 0.002,1,0.8280352354049683,-0.002400479279458523,0.1108296811580658,0.4736398160457611,0.10677973926067352,0.4738902747631073,-0.7212554961442947,-0.7172055542469025,0.7112324237823486
A1_causal,0.2,20,0.2 0.16860057 0.14152499 0.11826523 0.098362193 0.081402081 0.067012946 0.054861442 0.044649739 0.036112603 0.029014642 0.023147719 0.018328508 0.014396209 0.011210405 0.0086490561 0.0066066377 0.0049924015 0.0037287665 0.0027498308 0.002,1,0.8280352354049683,-0.0007446035742759705,0.11880197376012802,0.47302258014678955,0.11493505537509918,0.47326359152793884,-0.7131001800298691,-0.7092332616448402,0.716049075126648
A1_causal,0.2,35,0.2 0.18149657 0.16448031 0.14885023 0.13451093 0.12137233 0.10934945 0.098362193 0.088335119 0.079197261 0.070881911 0.063326422 0.056472028 0.050263652 0.044649739 0.039582077 0.035015634 0.030908398 0.027221224 0.023917684 0.020963919 0.018328508 0.015982328 0.013898427 0.012051903 0.01041978 0.0089808983 0.0077158029 0.0066066377 0.0056370462 0.0047920738 0.0040580766 0.0034226328 0.0028744588 0.0024033291 0.002,1,0.8280352354049683,-0.00022365263430401683,0.12119836360216141,0.4728109836578369,0.1173306256532669,0.4730548560619354,-0.7107046097517014,-0.7068368718028069,0.7146329283714294
A1_causal,0.3,1,0.3 0.002,1,0.8280352354049683,-0.0029275123961269855,0.11764751374721527,0.47436031699180603,0.11455054581165314,0.4744498133659363,-0.7134846895933151,-0.710387721657753,0.5579298734664917
A1_causal,0.3,3,0.3 0.081133566 0.016226949 0.002,1,0.8280352354049683,-0.0009744702256284654,0.14545369148254395,0.4719270169734955,0.1404690146446228,0.47216686606407166,-0.6875662207603455,-0.6825815439224243,0.6232364177703857
A1_causal,0.3,5,0.3 0.14100742 0.060489028 0.023092868 0.0075584543 0.002,1,0.8280352354049683,0.0020428611896932125,0.1786414384841919,0.4692547619342804,0.17293903231620789,0.4695611596107483,-0.6550962030887604,-0.6493937969207764,0.6653335094451904
A1_causal,0.3,10,0.3 0.20777812 0.14100742 0.093542951 0.060489028 0.037998166 0.023092868 0.013508865 0.0075584543 0.0040125394 0.002,1,0.8280352354049683,-0.0001908452104544267,0.1577955186367035,0.4700711965560913,0.15322573482990265,0.4703564941883087,-0.6748095005750656,-0.6702397167682648,0.7010190486907959
A1_causal,0.3,20,0.3 0.25026881 0.20777812 0.17162723 0.14100742 0.1151947 0.093542951 0.07547751 0.060489028 0.04812776 0.037998166 0.029753859 0.023092868 0.017753229 0.013508865 0.010165767 0.0075584543 0.0055467031 0.0040125394 0.0028574778 0.002,1,0.8280352354049683,-0.0029036046471446753,0.14210301637649536,0.47098270058631897,0.1380453258752823,0.4712538421154022,-0.689989909529686,-0.6859322190284729,0.7172486782073975
A1_causal,0.3,35,0.3 0.27063963 0.24377747 0.2192338 0.1968394 0.17643509 0.15787126 0.14100742 0.12571182 0.11186098 0.099339358 0.088038896 0.077858693 0.068704632 0.060489028 0.053130297 0.046552631 0.040685684 0.035464273 0.030828089 0.026721417 0.023092868 0.019895124 0.017084689 0.014621654 0.012469471 0.010594733 0.0089669715 0.0075584543 0.0063439991 0.0053007926 0.0044082197 0.0036477003 0.0030025349 0.0024577582 0.002,1,0.8280352354049683,0.0015351144829764962,0.1375930905342102,0.47119930386543274,0.13374634087085724,0.47146522998809814,-0.694288894534111,-0.6904421448707581,0.7223953008651733
A1_causal,0.5,1,0.5 0.002,1,0.8280352354049683,-0.00046121212653815746,0.08644672483205795,0.4751839339733124,0.08567243069410324,0.4752503037452698,-0.742362804710865,-0.7415885105729103,0.528410792350769
A1_causal,0.5,3,0.5 0.12266964 0.021107669 0.002,1,0.8280352354049683,-0.0011528674513101578,0.16834311187267303,0.46826171875,0.16438624262809753,0.4685609042644501,-0.6636489927768707,-0.6596921235322952,0.5738385915756226
A1_causal,0.5,5,0.5 0.22269149 0.089224105 0.031149099 0.0090225648 0.002,1,0.8280352354049683,0.001096209860406816,0.21277500689029694,0.46397531032562256,0.20842015743255615,0.4643125534057617,-0.6196150779724121,-0.6152602285146713,0.6180999279022217
A1_causal,0.5,10,0.5 0.33760387 0.22269149 0.14307905 0.089224105 0.053770554 0.031149099 0.017229734 0.0090225648 0.0044233257 0.002,1,0.8280352354049683,-0.0021848762407898903,0.18720696866512299,0.4664698839187622,0.1826847791671753,0.4668180048465729,-0.645350456237793,-0.6408282667398453,0.6521686315536499
A1_causal,0.5,20,0.5 0.41198815 0.33760387 0.27504134 0.22269149 0.17912547 0.14307905 0.11343794 0.089224105 0.069582798 0.053770554 0.04114394 0.031149099 0.023312053 0.017229734 0.012561706 0.0090225648 0.0063749751 0.0044233257 0.0030079658 0.002,1,0.8280352354049683,-0.0008768639527261257,0.19511167705059052,0.46548932790756226,0.19073796272277832,0.4658326506614685,-0.6372972726821899,-0.6329235583543777,0.6716877222061157
A1_causal,0.5,35,0.5 0.44792616 0.40057184 0.35757508 0.31859647 0.28331807 0.25144242 0.22269149 0.19680574 0.17354315 0.15267836 0.13400177 0.11731869 0.10244855 0.089224105 0.077490698 0.067105514 0.057936901 0.0498637 0.042774603 0.036567542 0.031149099 0.026433944 0.0223443 0.018809431 0.015765147 0.013153347 0.010921567 0.0090225648 0.0074139185 0.0060576472 0.0049198535 0.003970385 0.0031825143 0.0025326392 0.002,1,0.8280352354049683,-0.001405083923600614,0.18637555837631226,0.46594804525375366,0.18209189176559448,0.4662979543209076,-0.6459433436393738,-0.641659677028656,0.6910207271575928
A1_causal,0.8,1,0.8 0.002,1,0.8280352354049683,0.0015022677835077047,0.12639042735099792,0.47133323550224304,0.125452920794487,0.47141674160957336,-0.7025823146104813,-0.7016448080539703,0.5068873167037964
A1_causal,0.8,3,0.8 0.1803376 0.027107146 0.002,1,0.8280352354049683,0.0006790608749724925,0.2086223065853119,0.4628311097621918,0.2055543214082718,0.46309661865234375,-0.6224809139966965,-0.6194129288196564,0.5725674629211426
A1_causal,0.8,5,0.8 0.3401087 0.12833713 0.041349901 0.010699258 0.002,1,0.8280352354049683,-0.0013862530468031764,0.18479125201702118,0.46429863572120667,0.18160833418369293,0.46464142203330994,-0.6464269012212753,-0.6432439833879471,0.6683034896850586
A1_causal,0.8,10,0.8 0.52847472 0.3401087 0.2124934 0.12833713 0.074533362 0.041349901 0.021730302 0.010699258 0.0048635222 0.002,1,0.8280352354049683,-0.0026139358524233103,0.1889120489358902,0.4636932909488678,0.1857433319091797,0.464041143655777,-0.6422919034957886,-0.6391231864690781,0.6929589509963989
A1_causal,0.8,20,0.8 0.65221396 0.52847472 0.42542904 0.3401087 0.26989634 0.2124934 0.16589006 0.12833713 0.098319816 0.074533362 0.055860379 0.041349901 0.030198058 0.021730302 0.015385136 0.010699258 0.0072940769 0.0048635222 0.0031630801 0.002,1,0.8280352354049683,0.0027145196218043566,0.23589126765727997,0.4577178955078125,0.2326236367225647,0.4580667316913605,-0.5954115986824036,-0.5921439677476883,0.7042548656463623
A1_causal,0.8,35,0.8 0.71239631 0.63314727 0.56157808 0.49705823 0.43899935 0.38685301 0.3401087 0.29829176 0.26096154 0.22770947 0.19815731 0.17195544 0.14878115 0.12833713 0.11034987 0.09456826 0.080762136 0.068720976 0.0582526 0.049181945 0.041349901 0.034612187 0.028838295 0.023910477 0.019722787 0.01618017 0.013197598 0.010699258 0.0086177777 0.0068935054 0.0054738218 0.0043125011 0.0033691094 0.0026084422 0.002,1,0.8280352354049683,-0.0036467639729380608,0.20996001362800598,0.46078068017959595,0.2066297084093094,0.46115171909332275,-0.6214055269956589,-0.6180752217769623,0.7070407867431641
A1_causal,1.0,1,1 0.002,1,0.8280352354049683,0.0003409680793993175,0.15696196258068085,0.4679412245750427,0.15579648315906525,0.4680401384830475,-0.672238752245903,-0.6710732728242874,0.500739336013794
A1_causal,1.0,3,1 0.21688892 0.030609557 0.002,1,0.8280352354049683,0.0010914552258327603,0.21325263381004333,0.4610503315925598,0.21029452979564667,0.46133890748023987,-0.6177407056093216,-0.6147826015949249,0.6173507571220398
A1_causal,1.0,5,1 0.41625082 0.15280411 0.047427303 0.011630898 0.002,1,0.8280352354049683,-0.002698119031265378,0.20259709656238556,0.46222585439682007,0.19943247735500336,0.4625583291053772,-0.6286027580499649,-0.6254381388425827,0.6603431105613708
A1_causal,1.0,10,1 0.65408052 0.41625082 0.25675965 0.15280411 0.087233805 0.047427303 0.02432853 0.011630898 0.005096774 0.002,1,0.8280352354049683,-4.146339779254049e-05,0.21956473588943481,0.4589569568634033,0.21648873388767242,0.4593202471733093,-0.6115465015172958,-0.6084704995155334,0.7119821310043335
A1_causal,1.0,20,1 0.811359 0.65408052 0.52369317 0.41625082 0.3282849 0.25675965 0.19903033 0.15280411 0.11610374 0.087233805 0.064749394 0.047427303 0.034239447 0.02432853 0.016985811 0.011630898 0.0077934621 0.005096774 0.0032429792 0.002,1,0.8280352354049683,-0.0017988849431276321,0.20000170171260834,0.46082890033721924,0.1974116563796997,0.4611738920211792,-0.6306235790252686,-0.6280335336923599,0.7446327209472656
A1_causal,1.0,35,1 0.8880843 0.78708077 0.69608796 0.61426499 0.54082849 0.47504954 0.41625082 0.36380383 0.31712616 0.27567895 0.23896435 0.2065232 0.17793268 0.15280411 0.13078086 0.11153633 0.09477198 0.080215515 0.067619094 0.056757655 0.047427303 0.03944378 0.032641014 0.026869736 0.021996172 0.017900804 0.014477198 0.011630898 0.0092783902 0.007346116 0.0057695599 0.004492386 0.0034656348 0.0026469736 0.002,1,0.8280352354049683,0.0007283939048647881,0.21016374230384827,0.4592161476612091,0.20749704539775848,0.45957237482070923,-0.6205381900072098,-0.61787149310112,0.7456835508346558
A1_causal,2.0,1,2 0.002,1,0.8280352354049683,0.001895587774924934,0.17577512562274933,0.4653112292289734,0.17476148903369904,0.46539974212646484,-0.6532737463712692,-0.6522601097822189,0.5061244964599609
A1_causal,2.0,3,2 0.38721939 0.045149488 0.002,1,0.8280352354049683,-0.0007956380723044276,0.1722591519355774,0.4648796617984772,0.16987717151641846,0.46519580483436584,-0.6581580638885498,-0.6557760834693909,0.6117666363716125
A1_causal,2.0,5,2 0.7825805 0.26474258 0.073391184 0.015237082 0.002,1,0.8280352354049683,-0.0014153009979054332,0.1977890282869339,0.4608505666255951,0.19581285119056702,0.46112722158432007,-0.6322223842144012,-0.6302462071180344,0.689305305480957
A1_causal,2.0,10,2 1.2708733 0.7825805 0.46481215 0.26474258 0.14354265 0.073391184 0.034946133 0.015237082 0.0059406159 0.002,1,0.8280352354049683,0.00010457751341164112,0.1995210349559784,0.4599189758300781,0.19758059084415436,0.4602418541908264,-0.6304546445608139,-0.6285142004489899,0.7546553611755371
A1_causal,2.0,20,2 1.600149 1.2708733 1.0014712 0.7825805 0.60604875 0.46481215 0.35278252 0.26474258 0.19624894 0.14354265 0.1034668 0.073391184 0.051143357 0.034946133 0.023360972 0.015237082 0.0096658937 0.0059406159 0.0035205698 0.002,1,0.8280352354049683,-0.0002263192436657846,0.20886938273906708,0.458027184009552,0.20699270069599152,0.45836180448532104,-0.6210425347089767,-0.6191658526659012,0.7687734365463257
A1_causal,2.0,35,2 1.762197 1.5490536 1.3584008 1.1882251 1.03666 0.90197753 0.7825805 0.67699504 0.58386323 0.50193611 0.430067 0.36720512 0.31238939 0.26474258 0.2234657 0.18783268 0.1571852 0.13092786 0.10852358 0.089489169 0.073391184 0.059841983 0.048495994 0.039046191 0.031220777 0.024780063 0.019513529 0.015237082 0.011790484 0.0090349513 0.0068509285 0.0051360134 0.0038030421 0.0027783208 0.002,1,0.8280352354049683,-0.0012022802839055657,0.15111036598682404,0.4693348705768585,0.14968526363372803,0.4696465730667114,-0.6783499717712402,-0.6769248694181442,0.7797774076461792
A1_causal,5.0,1,5 0.002,1,0.8280352354049683,-1.6453908756375313e-05,0.07061566412448883,0.48263734579086304,0.07057476788759232,0.48264890909194946,-0.757460467517376,-0.7574195712804794,0.48909008502960205
A1_causal,5.0,3,5 0.84474888 0.077438871 0.002,1,0.8280352354049683,-0.0009954605484381318,0.1384756714105606,0.4716995060443878,0.13777261972427368,0.47186440229415894,-0.6902626156806946,-0.6895595639944077,0.5345885157585144
A1_causal,5.0,5,5 1.8176292 0.55667302 0.13390232 0.02233359 0.002,1,0.8280352354049683,-0.00020730815595015883,0.1707863211631775,0.4659196734428406,0.16981816291809082,0.4661465883255005,-0.6582170724868774,-0.6572489142417908,0.7291130423545837
A1_causal,5.0,10,5 3.070236 1.8176292 1.031333 0.55667302 0.28308191 0.13390232 0.057900547 0.02233359 0.0074118381 0.002,1,0.8280352354049683,-0.0006692821625620127,0.13204891979694366,0.4754246771335602,0.13144740462303162,0.4755917489528656,-0.6965878307819366,-0.6959863156080246,0.7738415002822876
A1_causal,5.0,20,5 3.9347304 3.070236 2.3739373 1.8176292 1.3770251 1.031333 0.76286448 0.55667302 0.40022229 0.28308191 0.1966502 0.13390232 0.089162697 0.057900547 0.036547121 0.02233359 0.013148246 0.0074118381 0.0039697759 0.002,1,0.8280352354049683,0.0017920972313731909,0.20779070258140564,0.45896127820014954,0.20705682039260864,0.45915865898132324,-0.6209784150123596,-0.6202445328235626,0.7964900732040405
A1_causal,5.0,35,5 4.3646236 3.799749 3.2987328 2.8554421 2.4642243 2.1198789 1.8176292 1.5530965 1.322274 1.1215031 0.94744985 0.79708322 0.66765363 0.55667302 0.46189576 0.38130039 0.3130725 0.25558832 0.20739933 0.16721765 0.13390232 0.1064463 0.083964381 0.065681732 0.050923256 0.039103632 0.029718049 0.02233359 0.016581268 0.012148667 0.0087731662 0.0062357378 0.0043552753 0.0029834408 0.002,1,0.8280352354049683,-0.0006053904653526843,0.1991245448589325,0.4615090787410736,0.19851639866828918,0.46168360114097595,-0.6295188367366791,-0.6289106905460358,0.7958751916885376
