target,source,layer,horizon,future_step,future_step_1based,epoch,train_loss,val_loss,val_uv_mse_norm,val_uv_rmse_norm,val_uv_mae_norm,val_uv_mae_px,val_valid_fraction
future_uv,raw_no_denoise,8,24.0,5,6,0.0,0.055318026621417646,0.020228441175112327,0.020228441175112327,0.12097867165500693,0.09070434042281805,25.562979482192194,0.3344947735191638
future_uv,raw_no_denoise,8,24.0,5,6,1.0,0.012448010810167828,0.013296248741733487,0.013296248741733487,0.09468448151694774,0.07201249354911599,20.49734153481726,0.3344947735191638
future_uv,raw_no_denoise,8,24.0,5,6,2.0,0.005904530091346705,0.011099656391564355,0.011099656391564355,0.08886287846839386,0.06515355353675238,18.717926596930635,0.3344947735191638
future_uv,raw_no_denoise,8,24.0,5,6,3.0,0.0036945412260660777,0.011859389766726241,0.011859389766726241,0.0881624397033183,0.06419042765263482,18.204882279505714,0.3344947735191638
future_uv,raw_no_denoise,8,24.0,5,6,4.0,0.003225168973083688,0.010812681921163917,0.010812681921163917,0.0872492510630694,0.063690819001987,18.083111287824785,0.3344947735191638
future_uv,raw_no_denoise,8,24.0,5,6,5.0,0.0028411862916506115,0.012327331411960544,0.012327331411960544,0.08576340755311454,0.06381443157169046,18.25678549244844,0.3344947735191638
future_uv,raw_no_denoise,8,24.0,5,6,6.0,0.0024811374450214516,0.010790564966767715,0.010790564966767715,0.08525686934330738,0.06268771447059585,17.934717636905898,0.3344947735191638
future_uv,raw_no_denoise,8,24.0,5,6,7.0,0.0023071187252791856,0.011412052160213322,0.011412052160213322,0.08984384454708896,0.06595866916902389,18.826746870831744,0.3344947735191638
future_uv,raw_no_denoise,8,24.0,5,6,8.0,0.002361569257883038,0.011465205530269324,0.011465205530269324,0.08730803876596045,0.061127072102828306,17.5836358053759,0.3344947735191638
future_uv,raw_no_denoise,8,24.0,5,6,9.0,0.0021053427559145255,0.011898876914189876,0.011898876914189876,0.09020226054179128,0.06548844658175827,18.847327953431666,0.3344947735191638
future_uv,raw_no_denoise,8,24.0,5,6,10.0,0.0018428490871458811,0.011615010053049189,0.011615010053049189,0.08872467009448008,0.06273581510740706,17.965814876224105,0.3344947735191638
future_uv,raw_no_denoise,8,24.0,5,6,11.0,0.0018506152070091903,0.011115502804608606,0.011115502804608606,0.08716751635074615,0.06189390161571187,17.817248593639412,0.3344947735191638
future_uv,raw_no_denoise,8,24.0,5,6,12.0,0.002011292549036956,0.011875848342641824,0.011875848342641824,0.08817598260030514,0.0631548682753425,18.209234483566018,0.3344947735191638
future_uv,raw_no_denoise,8,24.0,5,6,13.0,0.0016595223428541592,0.011890887681927,0.011890887681927,0.08715853995873953,0.06407287845368585,18.386843232743,0.3344947735191638
future_uv,raw_no_denoise,8,24.0,5,6,14.0,0.001680101406474122,0.011047434963883008,0.011047434963883008,0.08801554475719504,0.06322548567002659,18.09276966932343,0.3344947735191638
future_uv,raw_no_denoise,8,24.0,5,6,15.0,0.001562581620947467,0.01109325136982865,0.01109325136982865,0.08531960318001305,0.059703307570273034,17.140051256904204,0.3344947735191638
future_uv,raw_no_denoise,8,24.0,5,6,16.0,0.0015835829806666803,0.01093805010693362,0.01093805010693362,0.08556932127849566,0.061838174569793694,17.88020188467843,0.3344947735191638
future_uv,raw_no_denoise,8,36.0,8,9,0.0,0.052002075275847916,0.01814428722739012,0.01814428722739012,0.1173087762934821,0.09489271826133495,25.666116787581494,0.2421602773957136
future_uv,raw_no_denoise,8,36.0,8,9,1.0,0.010757004030230497,0.00941547926171368,0.00941547926171368,0.08319528385321853,0.06489576028095305,18.365461469111956,0.2421602773957136
future_uv,raw_no_denoise,8,36.0,8,9,2.0,0.0065225081851927845,0.008501233073853554,0.008501233073853554,0.07861943013368998,0.06006012683026882,17.222674835018996,0.2421602773957136
future_uv,raw_no_denoise,8,36.0,8,9,3.0,0.004155684514205596,0.008102519913067074,0.008102519913067074,0.07698110810347966,0.05932093473988543,17.147089413234166,0.2421602773957136
future_uv,raw_no_denoise,8,36.0,8,9,4.0,0.003719748509443514,0.007874694946530284,0.007874694946530284,0.07411763547085719,0.05667301286855641,16.26218495385572,0.2421602773957136
future_uv,raw_no_denoise,8,36.0,8,9,5.0,0.0031972747207101035,0.007947315778323687,0.007947315778323687,0.07577995615865295,0.056291292223573146,16.1685424000544,0.2421602773957136
future_uv,raw_no_denoise,8,36.0,8,9,6.0,0.003096619836537067,0.007869658464377661,0.007869658464377661,0.07541427722375983,0.057984420945316244,16.69171114665706,0.2421602773957136
future_uv,raw_no_denoise,8,36.0,8,9,7.0,0.0029732742757183793,0.007733606142786945,0.007733606142786945,0.07449121835547458,0.057099174240844174,16.580488660194316,0.2421602773957136
future_uv,raw_no_denoise,8,36.0,8,9,8.0,0.0025659057575765434,0.0077490613760121604,0.0077490613760121604,0.07539658097855305,0.058002203313523466,16.84179825068351,0.2421602773957136
future_uv,raw_no_denoise,8,36.0,8,9,9.0,0.0030417515709666616,0.008336346026166027,0.008336346026166027,0.07526247006052462,0.05485070355314411,15.851948256276625,0.2421602773957136
future_uv,raw_no_denoise,8,36.0,8,9,10.0,0.002549816353478759,0.007915003598385364,0.007915003598385364,0.07549234643215086,0.05750819243724338,16.537540090208687,0.2421602773957136
future_uv,raw_no_denoise,8,36.0,8,9,11.0,0.0023538660638201345,0.0078417189964434,0.0078417189964434,0.07598195661131929,0.05602509137697336,16.09492186968335,0.2421602773957136
future_uv,raw_no_denoise,8,36.0,8,9,12.0,0.0025475947913317126,0.009452703106298211,0.009452703106298211,0.08127787218588155,0.06325706794131093,18.34651990883857,0.2421602773957136
future_uv,raw_no_denoise,8,36.0,8,9,13.0,0.002251570821017162,0.008594625415312912,0.008594625415312912,0.0776457969319945,0.05821380521518013,16.931863522280384,0.2421602773957136
future_uv,raw_no_denoise,8,36.0,8,9,14.0,0.0019146734955740746,0.0070549685602118535,0.0070549685602118535,0.07199708115348417,0.05516542051675428,15.881135402240819,0.2421602773957136
future_uv,raw_no_denoise,8,36.0,8,9,15.0,0.002057530070870025,0.009488400839308101,0.009488400839308101,0.08115953123943316,0.06054054540728027,17.502827318703257,0.2421602773957136
future_uv,raw_no_denoise,8,36.0,8,9,16.0,0.0023062065028286284,0.007947517793385461,0.007947517793385461,0.07633336025974892,0.05772410072256464,16.69468237381779,0.2421602773957136
future_uv,raw_no_denoise,8,36.0,8,9,17.0,0.0017785308638135666,0.007424691453485227,0.007424691453485227,0.0734014780315788,0.05651488819707977,16.355073795916727,0.2421602773957136
future_uv,raw_no_denoise,8,36.0,8,9,18.0,0.0019337167346562914,0.007446623986541498,0.007446623986541498,0.07272921868629156,0.05191375639692001,15.209722133463684,0.2421602773957136
future_uv,raw_no_denoise,8,36.0,8,9,19.0,0.0018633365316328937,0.008322187864062627,0.008322187864062627,0.07719940310571252,0.058154833259690515,16.99746321302673,0.2421602773957136
future_uv,raw_no_denoise,8,36.0,8,9,20.0,0.0015644675165666043,0.008684530273365434,0.008684530273365434,0.0772304878884907,0.058629341215829814,17.001663716412587,0.2421602773957136
future_uv,raw_no_denoise,8,36.0,8,9,21.0,0.0017075550209949136,0.007200313088701525,0.007200313088701525,0.07258568782008899,0.0551080289799785,16.064942011019077,0.2421602773957136
future_uv,raw_no_denoise,8,36.0,8,9,22.0,0.0014167195051887251,0.008300311860177368,0.008300311860177368,0.07810126631828966,0.057754522494530426,16.769430795197703,0.2421602773957136
future_uv,raw_no_denoise,8,36.0,8,9,23.0,0.0013553139837323225,0.008460399606313803,0.008460399606313803,0.0785945630161812,0.06058194486988962,17.54433887428523,0.2421602773957136
future_uv,raw_no_denoise,8,36.0,8,9,24.0,0.0012128042719849524,0.008161686448451742,0.008161686448451742,0.07651427938547699,0.0588709058480188,17.000127410224092,0.2421602773957136
future_uv,raw_no_denoise,8,45.0,10,11,0.0,0.060257364087161286,0.02587361805764017,0.02587361805764017,0.13676054817251213,0.1190568134188652,33.54774820679987,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,1.0,0.013562604758596964,0.009731937496750925,0.009731937496750925,0.08335169744823868,0.07078466351543154,20.302071096174394,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,2.0,0.0066227820103843755,0.007547676282568157,0.007547676282568157,0.0757501311210805,0.06250615044130266,17.943820627724254,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,3.0,0.004958803605433294,0.006379904048614697,0.006379904048614697,0.06978152957112116,0.05590743710406981,16.155468003675082,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,4.0,0.004324118794805238,0.006893991929144706,0.006893991929144706,0.07244020243554995,0.05947512773738506,17.153741756798084,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,5.0,0.0037072807257629513,0.008028836395163153,0.008028836395163153,0.0750790368700692,0.05988048190958409,17.36373603634718,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,6.0,0.00323489774238264,0.006763770673359105,0.006763770673359105,0.07058161458175773,0.05698054788783452,16.41851524858109,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,7.0,0.0030405709294384735,0.006357615411229665,0.006357615411229665,0.06841405862715186,0.05534282975703582,15.905068573636045,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,8.0,0.0025754525086128695,0.006951526038588807,0.006951526038588807,0.07021611969178147,0.05506352640247096,15.550093325172982,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,9.0,0.0024276882627223754,0.005855977355960095,0.005855977355960095,0.06517025653130086,0.05126713344807824,14.698243101299433,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,10.0,0.0024812125898069966,0.005845059948171836,0.005845059948171836,0.06351547859583166,0.05152555316271267,14.82607457363647,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,11.0,0.002498323336149142,0.006446008813869247,0.006446008813869247,0.06929590852885711,0.05644229859217534,16.0088888095231,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,12.0,0.0022611954512028443,0.005269222522887826,0.005269222522887826,0.06268170276066153,0.04858632044353967,13.875692978968603,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,13.0,0.0018734672175745237,0.005618269525254177,0.005618269525254177,0.06558689954025405,0.04916095114491542,14.114980677694394,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,14.0,0.0021520871925872734,0.006652417561065289,0.006652417561065289,0.06736849800063759,0.054863814082814426,15.621112477903997,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,15.0,0.0021264810720568496,0.006342897370120166,0.006342897370120166,0.06803909536022758,0.05502653338716005,15.848897478721698,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,16.0,0.0015150006179581717,0.0053896522628085015,0.0053896522628085015,0.0636874194084975,0.05098313359277589,14.689982859515148,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,17.0,0.001528774510317922,0.00531504439670294,0.00531504439670294,0.06317705598753919,0.049957531020824085,14.274714160879315,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,18.0,0.0014929296522530552,0.00553078359343397,0.00553078359343397,0.06390222075041578,0.04831172971100342,13.947064791822267,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,19.0,0.0017564037059021017,0.00603679678149729,0.00603679678149729,0.06638014651445562,0.05491831299008393,15.898556828914204,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,20.0,0.0016549136309261532,0.005160520965467087,0.005160520965467087,0.06222779477722554,0.049154495087027135,14.140585690009885,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,21.0,0.0016912420672967714,0.006178956208685705,0.006178956208685705,0.06873370553869819,0.051572958533149145,15.134785190276569,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,22.0,0.0015456887906288338,0.006103297075717499,0.006103297075717499,0.0656872401825227,0.0505049427134027,14.67883099745375,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,23.0,0.0015904445526553769,0.005924276608441558,0.005924276608441558,0.06481988995436593,0.05200731137747964,15.085707239157648,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,24.0,0.001544025428596821,0.005822864369219916,0.005822864369219916,0.06589111475475158,0.05297686127160484,15.322902706026616,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,25.0,0.001371366760630865,0.006171510500495909,0.006171510500495909,0.0672140547856429,0.0530060773734847,15.314761995853862,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,26.0,0.0014957825698026588,0.005161196205972691,0.005161196205972691,0.0618881752993587,0.04634560362958327,13.462326747615164,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,27.0,0.001517934265161593,0.004958363481917344,0.004958363481917344,0.05974588387415384,0.04747399297065851,13.594460420907582,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,28.0,0.0014680713841620564,0.006721401388370772,0.006721401388370772,0.06992531247203358,0.05482288017765155,15.896897485447262,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,29.0,0.001436191800790588,0.0058795301144689525,0.0058795301144689525,0.06437964499879381,0.051398344402840745,14.873005295464386,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,30.0,0.001604182030503886,0.005392120409601138,0.005392120409601138,0.06307638344397112,0.05123340455289502,14.851083107526295,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,31.0,0.0013584505016866059,0.006124604831673594,0.006124604831673594,0.0664541348036158,0.050833431607962484,14.845617995444906,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,32.0,0.001214398898116913,0.00516058612235202,0.00516058612235202,0.06260582398402566,0.049148193622196176,14.143798838093721,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,33.0,0.001302066519292459,0.005925088978083707,0.005925088978083707,0.06552745635501184,0.048619043925705686,14.140926248105146,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,34.0,0.0014420964253749192,0.0053718200339594995,0.0053718200339594995,0.06422156503080076,0.05073439489517893,14.690021458403159,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,35.0,0.001298601979790259,0.004912955555837692,0.004912955555837692,0.06035027562118158,0.04600753095195684,13.30886107454732,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,36.0,0.001167905494925792,0.004992371461539163,0.004992371461539163,0.06169700462903295,0.047300924186818694,13.605021769161423,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,37.0,0.0010121720299623522,0.005809578454796913,0.005809578454796913,0.06483727080896756,0.04963535014604858,14.217411862017801,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,38.0,0.0011278902453517251,0.005682159688985722,0.005682159688985722,0.06482656375352513,0.05173470959949992,14.81338520581714,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,39.0,0.0009757839522781923,0.005256992411874365,0.005256992411874365,0.061841340274760945,0.048721209181414246,14.117029861290696,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,40.0,0.0010413750717033696,0.005173489776722282,0.005173489776722282,0.0628506316826111,0.04786944834560883,13.851570112779996,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,41.0,0.0008423834075908441,0.005272605483183306,0.005272605483183306,0.06214924722598405,0.04787592338041146,13.713049300456296,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,42.0,0.0008396793486606484,0.00463422816993104,0.00463422816993104,0.05950000105938429,0.04573330392197865,13.16192353145586,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,43.0,0.0009359857460247324,0.0048299724234508205,0.0048299724234508205,0.06000032246060903,0.04715147435353608,13.494465382672352,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,44.0,0.0009252065389369136,0.005324266905302526,0.005324266905302526,0.06252883513578139,0.047853229327276606,13.70352948750353,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,45.0,0.0009932931840553078,0.005284900128036634,0.005284900128036634,0.062182633095917386,0.04747634291493103,13.767546019072316,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,46.0,0.0011872326796301255,0.006562123862857759,0.006562123862857759,0.06736419525140254,0.051105192989007106,14.739278500919143,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,47.0,0.0011721482469579055,0.005783293914627479,0.005783293914627479,0.0635382201431728,0.050029482809301036,14.277911777695712,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,48.0,0.0010412560834106596,0.005656915850684254,0.005656915850684254,0.0646248918922313,0.04779619131665612,13.869391876646036,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,49.0,0.0009424165350632582,0.0055638138847328225,0.0055638138847328225,0.0642795258360665,0.050138808377995725,14.513142834972422,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,50.0,0.0010146141513512623,0.005827016347227456,0.005827016347227456,0.06495627335139684,0.050665967140463584,14.70091870603661,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,51.0,0.0008240198768754799,0.004953466936660353,0.004953466936660353,0.06050451144004948,0.04709075887132605,13.619534984282916,0.18292682989133774
future_uv,raw_no_denoise,8,45.0,10,11,52.0,0.0008032081654063502,0.005198303904572587,0.005198303904572587,0.06114095895963263,0.046101382242366415,13.263852192549756,0.18292682989133774
current_uv,raw_no_denoise,8,,0,1,0.0,0.05266635614398587,0.013036936206762592,0.013036936206762592,0.09979147336831908,0.07372447323923742,21.45462560487541,0.45296167164314083
current_uv,raw_no_denoise,8,,0,1,1.0,0.010490712369131119,0.00801439329134852,0.00801439329134852,0.0772955597926723,0.05887977573825923,16.691867363162157,0.45296167164314083
current_uv,raw_no_denoise,8,,0,1,2.0,0.005723942057282682,0.0070290780635972475,0.0070290780635972475,0.07300503429946999,0.058212938079227554,16.423805359763968,0.45296167164314083
current_uv,raw_no_denoise,8,,0,1,3.0,0.004127256913572796,0.0067239927910008705,0.0067239927910008705,0.07110959717205592,0.0549086294938463,15.549601232548625,0.45296167164314083
current_uv,raw_no_denoise,8,,0,1,4.0,0.0030311161513589366,0.00652385216923463,0.00652385216923463,0.07004304958397088,0.055012292407115575,15.471024190922648,0.45296167164314083
current_uv,raw_no_denoise,8,,0,1,5.0,0.0027756762050489213,0.005930220416198624,0.005930220416198624,0.06650759573078321,0.052894183359910384,15.055246698731745,0.45296167164314083
current_uv,raw_no_denoise,8,,0,1,6.0,0.0023766500048406753,0.0066366768279843,0.0066366768279843,0.07079835716336447,0.05570824918067829,15.82238942654706,0.45296167164314083
current_uv,raw_no_denoise,8,,0,1,7.0,0.002348127308271597,0.005522258931816351,0.005522258931816351,0.06483147791765292,0.05142253594479494,14.529611085765453,0.45296167164314083
current_uv,raw_no_denoise,8,,0,1,8.0,0.0023184447881454003,0.005905487134124604,0.005905487134124604,0.06638367267695454,0.05132576692135492,14.71134111690189,0.45296167164314083
current_uv,raw_no_denoise,8,,0,1,9.0,0.001934398689156752,0.006257727801416861,0.006257727801416861,0.0678155941155314,0.05340603108190078,15.203958840320334,0.45296167164314083
current_uv,raw_no_denoise,8,,0,1,10.0,0.0018467674999799238,0.005610631341568944,0.005610631341568944,0.06452253311612881,0.050015159107043766,14.273599950278678,0.45296167164314083
current_uv,raw_no_denoise,8,,0,1,11.0,0.0017238149867692286,0.0057280591440805675,0.0057280591440805675,0.06537117925878186,0.051028525450296104,14.608006337793862,0.45296167164314083
current_uv,raw_no_denoise,8,,0,1,12.0,0.001737412259552512,0.005815567566367444,0.005815567566367444,0.0653328663614361,0.05094514463992485,14.570725145240278,0.45296167164314083
current_uv,raw_no_denoise,8,,0,1,13.0,0.0016437232318747023,0.005433556205959737,0.005433556205959737,0.0634812121814967,0.04994155658662112,14.261687218935233,0.45296167164314083
current_uv,raw_no_denoise,8,,0,1,14.0,0.001543495644624094,0.005838014501007436,0.005838014501007436,0.06576573916220914,0.05257212963824903,15.091094691578935,0.45296167164314083
current_uv,raw_no_denoise,8,,0,1,15.0,0.0012498022897796711,0.005609406795164485,0.005609406795164485,0.06390556725527351,0.04953829506704201,14.290684812991046,0.45296167164314083
current_uv,raw_no_denoise,8,,0,1,16.0,0.0016105046901486394,0.00559603364145195,0.00559603364145195,0.06475500754674553,0.048904305577070456,13.973766878506863,0.45296167164314083
current_uv,raw_no_denoise,8,,0,1,17.0,0.001444022944127475,0.006514045920949884,0.006514045920949884,0.0699001090270094,0.05481753825414472,15.695048146131562,0.45296167164314083
current_uv,raw_no_denoise,8,,0,1,18.0,0.0014696374932553794,0.005573240005758425,0.005573240005758425,0.06490212456949497,0.050129201263189316,14.23613073103104,0.45296167164314083
